dataset,config,label_level,tagging_scheme,split_name,k,seed,entity_type,mention_count,target_k,meets_k,train_sentences,total_entity_mentions,share_of_mentions
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-god,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-language,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-law,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-livingthing,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,other-medical,10,5,True,164,552,0.018115942028985508
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-actor,9,5,True,164,552,0.016304347826086956
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-artist/author,11,5,True,164,552,0.019927536231884056
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-athlete,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-director,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-other,27,5,True,164,552,0.04891304347826087
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-politician,15,5,True,164,552,0.02717391304347826
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-scholar,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,person-soldier,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-airplane,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-car,6,5,True,164,552,0.010869565217391304
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-food,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-game,9,5,True,164,552,0.016304347826086956
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-other,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-ship,8,5,True,164,552,0.014492753623188406
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-software,5,5,True,164,552,0.009057971014492754
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-train,7,5,True,164,552,0.012681159420289856
fewnerd,supervised,fine,BIO,k5_seed42,5,42,product-weapon,5,5,True,164,552,0.009057971014492754
